gen_time_iso,gen_ms,index,mode,alpha,prior_days,k_used,window_used,target_time_iso,target_ms,horizon_min,q50
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T09:54:00,1763094240000,1,259.15
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T09:55:00,1763094300000,2,258.46171604825275
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T09:56:00,1763094360000,3,258.8804278835704
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T09:57:00,1763094420000,4,258.70015126034775
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T09:58:00,1763094480000,5,258.8617670724212
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T09:59:00,1763094540000,6,258.3730201085446
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:00:00,1763094600000,7,258.83814882174227
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:01:00,1763094660000,8,258.385094597918
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:02:00,1763094720000,9,258.7863715914483
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:03:00,1763094780000,10,258.23335131591637
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:04:00,1763094840000,11,258.75810259661534
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:05:00,1763094900000,12,258.35264917665404
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:06:00,1763094960000,13,258.8915862896404
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:07:00,1763095020000,14,258.4967976704703
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:08:00,1763095080000,15,258.83385982999835
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:09:00,1763095140000,16,258.29250363135714
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:10:00,1763095200000,17,258.7528936796152
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:11:00,1763095260000,18,258.76935079487276
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:12:00,1763095320000,19,258.92610354682506
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:13:00,1763095380000,20,258.5879537939346
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:14:00,1763095440000,21,258.794265705298
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:15:00,1763095500000,22,258.5819730812574
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:16:00,1763095560000,23,258.36672662205456
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:17:00,1763095620000,24,258.31588621919866
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:18:00,1763095680000,25,258.73355566397913
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:19:00,1763095740000,26,258.12228335685006
2025-11-14T09:53:00,1763094180000,NIFTY,hybrid,0.8928571428571429,22,20,180,2025-11-14T10:20:00,1763095800000,27,258.6384043394688
