gen_time_iso,gen_ms,index,target_time_iso,target_ms,horizon_min,profile,mode,q10,q50,q90
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:04:00,1762749240000,1,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:05:00,1762749300000,2,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:06:00,1762749360000,3,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:07:00,1762749420000,4,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:08:00,1762749480000,5,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:09:00,1762749540000,6,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:10:00,1762749600000,7,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:11:00,1762749660000,8,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:12:00,1762749720000,9,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:13:00,1762749780000,10,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:14:00,1762749840000,11,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:15:00,1762749900000,12,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:16:00,1762749960000,13,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:17:00,1762750020000,14,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:18:00,1762750080000,15,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:19:00,1762750140000,16,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:20:00,1762750200000,17,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:21:00,1762750260000,18,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:22:00,1762750320000,19,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:23:00,1762750380000,20,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:24:00,1762750440000,21,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:25:00,1762750500000,22,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:26:00,1762750560000,23,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:27:00,1762750620000,24,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:28:00,1762750680000,25,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:29:00,1762750740000,26,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:30:00,1762750800000,27,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:31:00,1762750860000,28,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:32:00,1762750920000,29,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:33:00,1762750980000,30,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:34:00,1762751040000,31,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:35:00,1762751100000,32,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:36:00,1762751160000,33,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:37:00,1762751220000,34,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:38:00,1762751280000,35,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:39:00,1762751340000,36,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:40:00,1762751400000,37,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:41:00,1762751460000,38,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:42:00,1762751520000,39,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:43:00,1762751580000,40,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:44:00,1762751640000,41,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:45:00,1762751700000,42,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:46:00,1762751760000,43,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:47:00,1762751820000,44,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:48:00,1762751880000,45,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:49:00,1762751940000,46,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:50:00,1762752000000,47,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:51:00,1762752060000,48,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:52:00,1762752120000,49,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:53:00,1762752180000,50,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:54:00,1762752240000,51,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:55:00,1762752300000,52,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:56:00,1762752360000,53,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:57:00,1762752420000,54,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:58:00,1762752480000,55,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:59:00,1762752540000,56,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T11:00:00,1762752600000,57,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T11:01:00,1762752660000,58,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T11:02:00,1762752720000,59,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T11:03:00,1762752780000,60,optimized,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:04:00,1762749240000,1,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:05:00,1762749300000,2,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:06:00,1762749360000,3,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:07:00,1762749420000,4,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:08:00,1762749480000,5,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:09:00,1762749540000,6,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:10:00,1762749600000,7,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:11:00,1762749660000,8,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:12:00,1762749720000,9,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:13:00,1762749780000,10,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:14:00,1762749840000,11,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:15:00,1762749900000,12,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:16:00,1762749960000,13,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:17:00,1762750020000,14,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:18:00,1762750080000,15,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:19:00,1762750140000,16,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:20:00,1762750200000,17,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:21:00,1762750260000,18,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:22:00,1762750320000,19,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:23:00,1762750380000,20,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:24:00,1762750440000,21,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:25:00,1762750500000,22,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:26:00,1762750560000,23,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:27:00,1762750620000,24,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:28:00,1762750680000,25,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:29:00,1762750740000,26,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:30:00,1762750800000,27,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:31:00,1762750860000,28,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:32:00,1762750920000,29,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:33:00,1762750980000,30,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:34:00,1762751040000,31,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:35:00,1762751100000,32,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:36:00,1762751160000,33,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:37:00,1762751220000,34,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:38:00,1762751280000,35,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:39:00,1762751340000,36,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:40:00,1762751400000,37,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:41:00,1762751460000,38,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:42:00,1762751520000,39,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:43:00,1762751580000,40,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:44:00,1762751640000,41,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:45:00,1762751700000,42,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:46:00,1762751760000,43,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:47:00,1762751820000,44,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:48:00,1762751880000,45,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:49:00,1762751940000,46,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:50:00,1762752000000,47,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:51:00,1762752060000,48,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:52:00,1762752120000,49,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:53:00,1762752180000,50,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:54:00,1762752240000,51,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:55:00,1762752300000,52,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:56:00,1762752360000,53,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:57:00,1762752420000,54,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:58:00,1762752480000,55,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T10:59:00,1762752540000,56,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T11:00:00,1762752600000,57,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T11:01:00,1762752660000,58,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T11:02:00,1762752720000,59,base,retrieval,760.0,760.0,760.0
2025-11-10T10:03:00,1762749180000,SENSEX,2025-11-10T11:03:00,1762752780000,60,base,retrieval,760.0,760.0,760.0
