gen_time_iso,gen_ms,index,mode,alpha,prior_days,k_used,window_used,target_time_iso,target_ms,horizon_min,q50
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:46:00,1762488960000,1,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:47:00,1762489020000,2,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:48:00,1762489080000,3,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:49:00,1762489140000,4,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:50:00,1762489200000,5,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:51:00,1762489260000,6,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:52:00,1762489320000,7,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:53:00,1762489380000,8,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:54:00,1762489440000,9,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:55:00,1762489500000,10,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:56:00,1762489560000,11,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:57:00,1762489620000,12,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:58:00,1762489680000,13,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T09:59:00,1762489740000,14,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:00:00,1762489800000,15,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:01:00,1762489860000,16,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:02:00,1762489920000,17,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:03:00,1762489980000,18,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:04:00,1762490040000,19,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:05:00,1762490100000,20,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:06:00,1762490160000,21,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:07:00,1762490220000,22,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:08:00,1762490280000,23,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:09:00,1762490340000,24,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:10:00,1762490400000,25,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:11:00,1762490460000,26,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:12:00,1762490520000,27,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:13:00,1762490580000,28,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:14:00,1762490640000,29,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:15:00,1762490700000,30,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:16:00,1762490760000,31,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:17:00,1762490820000,32,890.45
2025-11-07T09:45:00,1762488900000,SENSEX,fallback,,,,,2025-11-07T10:18:00,1762490880000,33,890.45
